"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.215500000E1,-3.830722570E-1,6.301538944E0,6.703764915E0
9.217999688E1,-1.675941229E0,3.706224203E0,5.248090267E0
9.220001094E1,-1.187524080E0,1.484405041E0,7.163451672E0
9.222498438E1,2.116474390E0,3.572149038E0,8.609549522E0
9.224997969E1,4.041412354E0,9.222464561E0,9.356540680E0
9.227000312E1,4.118026733E0,1.535162163E1,8.245630264E0
9.229001406E1,1.618480325E0,1.395340729E1,6.675034523E0
9.231499063E1,1.321599364E0,7.000645638E0,6.971915245E0
9.233998750E1,1.522712231E0,5.439626217E0,7.393294811E0
9.236498281E1,1.177947283E0,7.623138428E0,7.556100368E0
9.238500625E1,3.179499865E0,1.078348446E1,8.226476669E0
9.241000156E1,4.213795185E0,1.294784260E1,8.245630264E0
9.243499844E1,2.537853718E0,8.877699852E0,5.650316238E0
9.245999531E1,1.532289028E0,5.056553841E0,4.050989151E0
9.248499063E1,6.703764796E-1,4.750096321E0,4.146757126E0
9.251000000E1,9.576806799E-3,5.679046631E0,5.736507416E0
9.253498438E1,4.309563041E-1,5.439626217E0,7.441178799E0
9.255998125E1,7.565677166E-1,4.510675907E0,7.307103634E0
9.258000312E1,-2.968810201E-1,4.395754337E0,6.588842869E0
9.260500000E1,2.135627985E0,8.025363922E0,1.004607010E1
9.262999688E1,3.447650433E0,8.963891029E0,1.221042824E1
9.265499219E1,3.026270866E0,9.241618156E0,8.935160637E0
9.267999062E1,2.193088770E0,1.104205799E1,1.119528675E1
9.270498438E1,1.091755986E0,9.940725327E0,9.107542992E0
9.272998281E1,9.193734527E-1,6.234501362E0,7.383718014E0
9.275000469E1,-1.915361285E-1,3.074155092E0,8.504204750E0
9.277500000E1,-2.145204782E0,3.926490843E-1,7.575253963E0
9.280002344E1,-1.216254473E0,4.884171486E-1,7.623138428E0
9.282499531E1,-5.554547906E-1,2.509123325E0,7.872135162E0
9.284998906E1,1.158793569E0,4.175487995E0,1.905784607E0
9.287498594E1,-4.424484730E0,2.020706177E0,4.922478676E0
9.289998281E1,-6.110002518E0,-2.863465309E0,1.904826927E1
9.292000625E1,2.078166962E0,-9.576806426E-2,9.749189377E0
9.294500156E1,4.884171486E0,-5.535394192E0,1.303403378E1
9.296999844E1,-1.417367458E0,-5.736507416E0,1.234450436E1
9.299499375E1,-3.926490843E-1,2.011129409E-1,6.244078159E0
9.301999062E1,-6.320692301E-1,7.048529625E0,6.770802498E0
9.304498750E1,-4.501099288E-1,6.426037312E0,5.152322292E0
9.306998438E1,-3.131615877E0,-1.484405041E0,6.167463779E0
9.309000625E1,-2.633621931E0,-3.773261786E0,8.111555099E0
9.311500312E1,-2.068590164E0,-3.706224203E0,8.331821442E0
9.314000000E1,-4.596867263E-1,-2.183511972E0,7.048529625E0
9.316499531E1,-1.216254473E0,-5.746084079E-2,7.048529625E0
9.318999219E1,-3.131615877E0,1.340752959E0,9.758766174E0
9.321000781E1,-2.557007313E0,2.480392933E0,8.963891029E0
9.323497969E1,-1.934514999E0,3.016694069E0,8.283937454E0
9.325500156E1,-6.033388376E-1,3.964797974E0,7.881711960E0
9.327999844E1,2.011129409E-1,4.529829502E0,7.728483200E0
9.330499375E1,2.873042040E-2,4.539406300E0,7.623138428E0
9.333003438E1,-1.723825186E-1,3.792415380E0,8.025363922E0
9.335498750E1,-4.692635238E-1,3.543418407E0,8.140285492E0
9.337998438E1,3.830722570E-1,3.102885485E0,6.358999729E0
9.340498125E1,3.256114423E-1,3.696647406E0,6.991068840E0
9.342500312E1,5.650315881E-1,4.520252705E0,6.924031258E0
9.345000000E1,1.637633920E0,4.865017891E0,6.397306919E0
9.347001562E1,1.570596337E0,5.506663799E0,8.408436775E0
9.349498594E1,3.236960649E0,7.728483200E0,1.074517727E1
9.351999688E1,5.152322292E0,1.087925243E1,1.006522369E1
9.354000781E1,3.983951569E0,1.337879944E1,9.988609314E0
9.356500156E1,2.576161146E0,1.217212105E1,1.037168217E1
9.358999844E1,2.375048161E0,8.446743965E0,1.092713642E1
9.361001562E1,2.959233284E0,8.427590370E0,9.576807022E0
9.363498594E1,2.997540474E0,1.000776291E1,7.096413612E0
9.365998281E1,2.106897593E0,9.461885452E0,5.027823448E0
9.368000469E1,1.053448796E0,7.872135162E0,5.324704647E0
9.370500156E1,8.523358107E-1,6.301538944E0,6.129156113E0
9.372999844E1,1.254561663E0,5.027823448E0,5.966350555E0
9.375499375E1,6.991068721E-1,4.941632271E0,5.698200226E0
9.377999063E1,1.771709204E0,5.889736176E0,7.220912457E0
9.380498750E1,2.882618904E0,8.178592682E0,9.011775017E0
9.383000312E1,3.418920040E0,1.013226128E1,9.576807022E0
9.385000625E1,3.591302633E0,9.356540680E0,9.423578262E0
9.387500156E1,2.719813108E0,7.125144482E0,8.791508675E0
9.390002969E1,4.788403511E-1,6.100425720E0,7.881711960E0
9.392499531E1,-5.746084079E-2,5.659893036E0,7.546523571E0
9.394999219E1,-1.187524080E0,5.497087002E0,8.925583839E0
9.397000469E1,-1.264138460E0,5.554547787E0,9.050082207E0
9.399000469E1,9.576806799E-3,4.692635536E0,9.490615845E0
9.401002344E1,1.264138460E0,3.907337189E0,9.758766174E0
9.403499219E1,1.848323703E0,3.112462282E0,8.140285492E0
9.405998906E1,5.075707436E-1,3.323152065E0,9.308655739E0
9.408498438E1,-6.320692301E-1,4.367023945E0,9.270348549E0
9.410998125E1,-4.022258818E-1,3.763684988E0,9.567230225E0
9.413000469E1,-1.034295082E0,3.112462282E0,9.241618156E0
9.415500000E1,-1.886630893E0,2.796427488E0,8.762778282E0
9.418000312E1,-2.279279947E0,1.541865945E0,7.680599213E0
9.420499219E1,-2.710236311E0,7.374141216E-1,8.829815865E0
9.422998906E1,-1.656787634E0,6.703764945E-2,6.483498096E0
9.425000156E1,-1.790862918E0,-1.235408068E0,7.958326340E0
9.427000312E1,-3.045424461E0,-2.585737705E-1,6.751648903E0
9.429499844E1,-8.427590132E-1,-1.053448766E-1,7.766790390E0
9.431999531E1,7.565677166E-1,-2.135627985E0,7.795520782E0
9.434499219E1,-2.681505978E-1,-1.455674648E0,8.829815865E0
9.436998906E1,-6.895300746E-1,2.202665508E-1,7.565677166E0
9.439498438E1,-3.179499865E0,1.589749932E0,8.935160637E0
9.441999219E1,-2.738966703E0,1.742978811E0,9.528923035E0
9.444000469E1,-1.206677675E0,-2.873042040E-2,8.734047890E0
9.446500000E1,-2.681505919E0,1.915361360E-2,9.538499832E0
9.448999688E1,-1.158793569E0,1.244984865E0,9.730035782E0
9.451001250E1,2.106897533E-1,1.254561663E0,7.718906403E0
9.453498438E1,-1.244984865E0,1.704671621E0,7.948749542E0
9.455500625E1,-1.273715258E0,2.078166962E0,7.852981567E0
9.458000312E1,-1.101332784E0,2.250549555E0,8.370129585E0
9.460499844E1,-5.841852427E-1,2.537853718E0,9.155426979E0
9.462999688E1,1.005564690E0,4.347870350E0,8.676587105E0
9.465499219E1,1.886630893E0,6.119579315E0,7.795520782E0
9.467998906E1,1.675941229E0,7.173028469E0,8.389283180E0
9.470498438E1,2.011129379E0,6.311115742E0,8.695740700E0
9.472998281E1,1.714248419E0,5.104437828E0,8.676587105E0
9.475000469E1,1.197100878E0,5.995080948E0,9.241618156E0
9.477500000E1,1.896207690E0,8.609549522E0,8.389283180E0
9.479999688E1,2.154781580E0,9.730035782E0,8.647856712E0
9.482499375E1,1.714248419E0,9.787496567E0,8.236053467E0
9.484999062E1,1.580173135E0,8.695740700E0,7.575253963E0
9.487498594E1,1.350329757E0,6.732495308E0,7.067683220E0
9.489998281E1,1.991975784E0,7.536946774E0,6.042964935E0
9.492000469E1,2.288856745E0,8.896853447E0,6.263231754E0
9.494500156E1,1.158793569E0,9.797073364E0,7.383718014E0
9.496999844E1,1.819593310E0,8.954314232E0,9.040505409E0
9.499499375E1,2.959233284E0,7.307103634E0,6.924031258E0
9.501999219E1,2.049436569E0,4.970362663E0,4.012681961E0
9.504498750E1,1.072602391E0,5.784391403E0,4.596867085E0
9.506998438E1,2.863465309E0,7.920019150E0,9.672574997E0
9.509003281E1,2.269703150E0,7.881711960E0,1.015141487E1
9.511500156E1,7.469909191E-1,7.584830761E0,8.398859978E0
9.514003125E1,2.097320795E0,6.751648903E0,8.159439087E0
9.516499531E1,3.045424461E0,6.157886982E0,8.350975990E0
9.518999219E1,3.572149038E0,5.142745018E0,9.126696587E0
9.521000938E1,2.106897593E0,5.353435040E0,9.672574997E0
9.523497813E1,9.672574997E-1,6.004657745E0,8.599972725E0
9.525500156E1,1.771709204E0,5.688623428E0,9.318233490E0
9.527999844E1,2.087743998E0,4.673481941E0,9.864110947E0
9.530001875E1,7.661445141E-1,3.993528366E0,9.653421402E0
9.532498594E1,-1.197100878E0,2.633621931E0,1.091755962E1
9.534998750E1,-1.379060149E0,2.997540474E0,1.029506683E1
9.537000469E1,2.873042040E-2,4.050989151E0,7.498639584E0
9.539500000E1,-1.436520964E-1,4.376600742E0,7.000645638E0
9.541999844E1,-2.068590164E0,4.031835556E0,7.220912457E0
9.544000781E1,-2.097320795E0,2.375048161E0,6.789956093E0
9.546498438E1,-1.733402014E0,-5.554547906E-1,7.852981567E0
9.548998125E1,-9.864110947E-1,-1.580173135E0,8.437167168E0
9.551000313E1,8.140285611E-1,-6.607996821E-1,8.504204750E0
9.553499844E1,7.374141216E-1,-1.915361360E-2,8.188169479E0
9.555999688E1,-1.407790542E0,-8.044517636E-1,1.065898609E1
9.558499219E1,-1.120486379E0,-2.078166962E0,8.801085472E0
9.561002031E1,-1.675941229E0,2.394201756E-1,8.437167168E0
9.563498594E1,-8.619126081E-1,9.097966552E-1,7.814674377E0
9.565998281E1,-2.451662540E0,-1.436520964E-1,8.887276649E0
9.568000312E1,-1.800439715E0,-6.320692301E-1,8.475474358E0
9.570500000E1,-7.948749661E-1,-7.374141216E-1,8.226476669E0
9.572999844E1,-1.082179189E0,-1.915361285E-1,8.130708694E0
9.575499375E1,-1.685518026E0,5.650315881E-1,8.101978302E0
9.577999063E1,-8.906430602E-1,6.607996821E-1,8.513781548E0
9.580498594E1,-2.202665508E-1,5.650315881E-1,8.312667847E0
9.582998281E1,-3.830722719E-2,1.034295082E0,8.916007042E0
9.585001250E1,3.830722719E-2,1.857900500E0,8.599972725E0
9.587500156E1,3.543418646E-1,3.332728863E0,8.772355080E0
9.589999844E1,9.385270476E-1,4.520252705E0,8.226476669E0
9.592499531E1,5.650315881E-1,4.616020679E0,8.686163902E0
9.594999219E1,9.576807022E-1,4.338293552E0,8.801085472E0
9.597498750E1,1.130063176E0,4.778826714E0,8.743624687E0
9.599998438E1,2.700659513E0,6.473921299E0,7.766790390E0
9.602000781E1,2.557007313E0,7.460332394E0,7.690176010E0
9.604500313E1,1.991975784E0,8.149862289E0,7.757213593E0
9.607000000E1,1.177947283E0,7.326257229E0,7.852981567E0
9.609499531E1,5.267243981E-1,6.416460514E0,8.542511940E0
9.611999219E1,1.015141487E0,6.770802498E0,8.197746277E0
9.614000312E1,2.030282974E0,7.287950039E0,8.044517517E0
9.616000625E1,3.016694069E0,8.877699852E0,7.316680431E0
9.618500156E1,2.595314741E0,1.036210537E1,6.789956093E0
9.620999844E1,1.685518026E0,9.873687744E0,7.795520782E0
9.623499531E1,1.043871999E0,9.279925346E0,7.297526836E0
9.625999219E1,6.799532771E-1,7.948749542E0,7.105990410E0
9.628498750E1,9.672574997E-1,7.661445618E0,6.560112476E0
9.630998438E1,2.470816135E0,7.862558365E0,6.512228489E0
9.633498125E1,3.256114244E0,7.536946774E0,7.105990410E0
9.635500313E1,3.476380825E0,6.579266071E0,6.560112476E0
9.638000000E1,2.106897593E0,6.378153324E0,6.962338448E0
9.640000156E1,1.618480325E0,6.943184853E0,7.776367188E0
9.642498594E1,2.145204782E0,7.115567684E0,8.676587105E0
9.644998281E1,1.704671621E0,6.454767704E0,8.848969460E0
9.647000625E1,1.484405041E0,6.004657745E0,8.264783859E0
9.649500156E1,2.001552582E0,5.956773758E0,8.983044624E0
9.652000000E1,2.221819162E0,6.148310184E0,9.682151794E0
9.654499531E1,1.110909581E0,5.947196960E0,1.023760605E1
9.656999219E1,-1.149216816E-1,5.784391403E0,1.040041256E1
9.659498750E1,7.374141216E-1,4.673481941E0,9.787496567E0
9.661998438E1,1.474828243E0,4.319139957E0,9.126696587E0
9.664498125E1,8.810662031E-1,4.501099110E0,9.212887764E0
9.666500313E1,-2.873042040E-2,4.654327869E0,8.992621422E0
9.669000156E1,-5.746084079E-2,3.869029999E0,8.753201485E0
9.671000312E1,-3.830722719E-2,2.834734917E0,8.418013573E0
9.673498594E1,-6.799532771E-1,1.503558636E0,8.398859978E0
9.675998281E1,-1.551442742E0,9.385270476E-1,8.063671112E0
9.678000625E1,-2.059013367E0,6.607996821E-1,8.590395927E0
9.680500156E1,-2.317587137E0,3.734954596E-1,8.523358345E0
9.682999844E1,-2.509123325E0,-4.213795066E-1,7.671022415E0
9.685499531E1,-2.719813108E0,-3.160346150E-1,8.341399193E0
9.687999219E1,-1.225831270E0,-8.810662031E-1,7.536946774E0
9.690498750E1,4.213795066E-1,-1.091755986E0,8.092401505E0
9.692998438E1,1.053448796E0,-1.541865945E0,8.130708694E0
9.694998594E1,1.101332784E0,-1.675941229E0,8.360552788E0
9.696999844E1,1.015141487E0,-1.963245392E0,8.025363922E0
9.699499375E1,-4.501099288E-1,-2.183511972E0,8.379706383E0
9.702002188E1,-2.537853718E0,-9.002198577E-1,8.427590370E0
9.704498594E1,-1.158793569E0,3.447650373E-1,8.580819130E0
9.706999219E1,-1.474828243E0,1.101332784E0,9.356540680E0
9.709000625E1,-6.799532771E-1,1.015141487E0,7.881711960E0
9.711500156E1,-1.168370485E0,5.746083856E-1,8.283937454E0
9.713999844E1,-1.991975784E0,1.982398987E0,1.026633644E1
9.716499531E1,1.790862918E0,1.953668594E0,7.278373241E0
9.718999219E1,1.340752959E0,3.495534420E0,8.647856712E0
9.721001719E1,1.522712231E0,6.110002518E0,9.193734169E0
9.723497813E1,2.193088770E0,6.301538944E0,7.268796444E0
9.725500156E1,1.695094824E0,5.707777023E0,8.063671112E0
9.727999844E1,-1.340752989E-1,6.531382084E0,9.452308655E0
9.730499375E1,1.369483352E0,6.675034523E0,7.517793179E0
9.732999063E1,7.757213712E-1,5.315127850E0,7.287950039E0
9.735498594E1,8.619126081E-1,6.244078159E0,7.872135162E0
9.737998438E1,3.256114244E0,6.742072105E0,6.732495308E0
9.740000625E1,3.122039080E0,6.924031258E0,5.295974255E0
9.742500156E1,6.703764796E-1,6.933608055E0,6.234501362E0
9.745000000E1,1.733402014E0,6.071695328E0,9.979032516E0
9.747499531E1,2.413355350E0,9.672574997E0,1.156878281E1
9.750002031E1,3.926490784E0,1.371398735E1,7.948749542E0
9.752498750E1,2.815581083E0,1.047702694E1,6.569689274E0
9.754998438E1,1.426944256E0,8.743624687E0,7.680599213E0
9.757498125E1,1.187524080E0,8.724471092E0,1.042914295E1
9.759500312E1,3.045424461E0,1.041956615E1,1.038125896E1
9.762000000E1,2.729389906E0,9.787496567E0,6.119579315E0
9.764499531E1,1.666364431E0,5.123591423E0,1.924938202E0
9.766999375E1,1.857900500E0,1.407790542E0,3.045424461E0
9.769498906E1,1.762132406E0,1.982398987E0,4.788403511E0
9.771998594E1,1.244984865E-1,5.640739441E0,7.977479935E0
9.774498281E1,-1.915361360E-2,8.140285492E0,9.816226959E0
9.776500469E1,7.565677166E-1,8.552088737E0,9.471462250E0
9.779000156E1,2.806004286E0,8.322244644E0,1.027591324E1
9.781499688E1,4.185064793E0,6.914454460E0,1.119528675E1
9.783999375E1,2.959233284E0,5.746084213E0,1.072602367E1
9.786499062E1,1.819593310E0,5.295974255E0,9.911994934E0
9.788999219E1,1.005564690E0,5.276820660E0,8.954314232E0
9.791498281E1,4.309563041E-1,4.865017891E0,7.613561630E0
9.793500469E1,-5.363011956E-1,4.022258759E0,7.546523571E0
9.796002500E1,-1.589749932E0,2.940079689E0,7.996633530E0
9.798499844E1,-1.848323703E0,2.930502892E0,8.657433510E0
9.800999531E1,-1.666364431E0,2.719813108E0,9.452308655E0
9.803499062E1,-7.278373241E-1,2.250549555E0,8.542511940E0
9.805998906E1,-9.959878922E-1,1.695094824E0,8.724471092E0
9.808498438E1,-1.551442742E0,2.489969730E-1,8.686163902E0
9.811000625E1,-2.030282974E0,-6.991068721E-1,9.758766174E0
9.813497656E1,-8.427590132E-1,-5.746083856E-1,8.188169479E0
9.815500000E1,-4.501099288E-1,-1.015141487E0,8.236053467E0
9.817999688E1,1.187524080E0,-2.777273953E-1,7.747636795E0
9.820499219E1,1.244984865E-1,1.340752989E-1,7.738059998E0
9.822998906E1,-5.554547906E-1,-5.746083856E-1,8.628703117E0
9.824998906E1,-2.806004286E0,-1.350329757E0,8.188169479E0
9.827000312E1,-2.183511972E0,-1.158793569E0,7.441178799E0
9.829499844E1,-2.413355350E0,-7.565677166E-1,8.255207062E0
9.831999531E1,-1.139639974E0,-3.160346150E-1,8.858546257E0
9.834499063E1,-1.158793569E0,-9.576806426E-2,8.475474358E0
9.836998750E1,-1.120486379E0,6.799532771E-1,8.590395927E0
9.839498438E1,1.149216816E-1,6.320692301E-1,7.469909191E0
9.841998125E1,-1.024718285E0,1.474828243E0,1.013226128E1
9.844000312E1,-1.915361285E-1,3.457227230E0,1.044829655E1
9.846500000E1,1.484405041E0,3.983951569E0,8.255207062E0
9.848999688E1,2.011129409E-1,3.926490784E0,8.686163902E0
9.851499219E1,-4.692635238E-1,3.639186621E0,8.916007042E0
9.853998906E1,2.873041928E-1,3.016694069E0,7.546523571E0
9.856498438E1,5.267243981E-1,4.098873138E0,8.619126320E0
9.858998281E1,1.503558636E0,5.324704647E0,8.561665535E0
9.861003750E1,1.915361404E0,6.081272125E0,8.178592682E0
9.863500156E1,2.279279947E0,7.393294811E0,8.293514252E0
9.866000938E1,2.604891539E0,9.260771751E0,8.609549522E0
9.868499375E1,2.528276920E0,8.925583839E0,7.527369976E0
9.870998906E1,2.873041928E-1,6.962338448E0,7.556100368E0
9.873498594E1,-2.202665508E-1,6.387730122E0,8.848969460E0
9.875998281E1,1.379060149E0,8.465897560E0,9.222464561E0
9.878000625E1,2.576161146E0,1.142513084E1,8.188169479E0
9.880500156E1,2.643198729E0,1.210508347E1,6.406883717E0
9.883000156E1,1.359906554E0,8.169015884E0,5.382165432E0
9.885499375E1,9.193734527E-1,5.793968201E0,5.497087002E0
9.887999062E1,8.331822157E-1,4.635174274E0,5.908889771E0
9.890498750E1,8.331822157E-1,5.525817394E0,6.349422932E0
9.892998438E1,1.359906554E0,7.422025204E0,8.331821442E0
9.895000625E1,2.049436569E0,8.858546257E0,9.394847870E0
9.897500312E1,2.940079689E0,9.883264542E0,9.624691010E0
9.900000000E1,3.974374771E0,7.939172745E0,8.734047890E0
9.902499531E1,3.505111217E0,4.951209068E0,6.579266071E0
9.904999219E1,1.350329757E0,4.769249916E0,6.789956093E0
9.907498750E1,1.273715258E0,5.851428986E0,7.814674377E0
9.909998594E1,1.235408068E0,6.665457726E0,9.002198219E0
9.912498125E1,8.044517636E-1,7.268796444E0,9.615114212E0
9.914500469E1,6.703764796E-1,6.349422932E0,9.519346237E0
9.917000156E1,7.374141216E-1,5.181052685E0,8.801085472E0
9.919499688E1,3.160346150E-1,5.066130638E0,9.088389397E0
9.922000625E1,1.149216816E-1,4.970362663E0,9.002198219E0
9.924498906E1,3.734954596E-1,4.577713490E0,1.013226128E1
9.926998594E1,8.714894056E-1,3.361459255E0,1.149216843E1
9.929498281E1,6.224924326E-1,1.628057122E0,8.887276649E0
9.931500469E1,-7.757213712E-1,1.714248419E0,9.097966194E0
9.934000156E1,-2.221819162E0,2.269703150E0,8.408436775E0
9.936499844E1,-1.982398987E0,8.619125932E-2,8.025363922E0
9.938999531E1,-4.261679173E0,-4.788403511E-1,9.270348549E0
9.941001875E1,-4.491522312E0,8.523358107E-1,6.330269337E0
9.943498125E1,7.469909191E-1,1.915361285E-1,7.220912457E0
9.945500469E1,4.788403511E-1,-1.244984865E-1,7.460332394E0
9.948000156E1,1.034295082E0,-2.825158119E0,6.751648903E0
9.950499688E1,-2.652775526E0,-2.221819162E0,8.216899872E0
9.952999375E1,-1.963245392E0,-1.896207690E0,8.523358345E0
9.955498906E1,-1.541865945E0,-2.011129379E0,7.623138428E0
9.957998750E1,-2.633621931E0,-4.884171486E-1,8.552088737E0
9.960498281E1,-7.278373241E-1,3.830722719E-2,7.776367188E0
9.962500469E1,-1.790862918E0,4.884171486E-1,8.868123055E0
9.965003438E1,-1.359906554E0,1.934514999E0,9.634267807E0
9.967499844E1,-3.830722719E-2,2.106897593E0,8.695740700E0
9.969999531E1,1.915361360E-2,1.513135433E0,8.283937454E0
9.972499062E1,2.106897533E-1,1.053448796E0,8.992621422E0
9.974999219E1,1.120486379E0,7.565677166E-1,8.446743965E0
9.977498438E1,1.369483352E0,1.551442742E0,8.245630264E0
9.979500625E1,1.005564690E0,3.821146011E0,8.532935143E0
9.982000156E1,4.501099288E-1,6.751648903E0,8.207323074E0
9.984499844E1,6.991068721E-1,8.341399193E0,7.671022415E0
9.986999531E1,1.197100878E0,7.690176010E0,8.350975990E0
9.989499219E1,4.884171486E-1,6.406883717E0,8.762778282E0
9.992001562E1,8.523358107E-1,6.358999729E0,8.437167168E0
9.994498438E1,4.788403511E-1,7.412448406E0,8.054094315E0
9.996998125E1,1.810016513E0,9.136273384E0,7.651868820E0
9.999000469E1,2.375048161E0,9.260771751E0,6.895300865E0
1.000150000E2,1.675941229E0,8.532935143E0,7.240066051E0
1.000399969E2,2.183511972E0,8.034940720E0,7.450755596E0
1.000649938E2,2.135627985E0,7.584830761E0,7.527369976E0
1.000899891E2,2.106897593E0,7.977479935E0,7.345410824E0
1.001149859E2,2.164358377E0,7.872135162E0,8.159439087E0
1.001399828E2,2.691082716E0,8.504204750E0,7.460332394E0
1.001600047E2,2.585737944E0,8.149862289E0,6.454767704E0
1.001850016E2,1.819593310E0,6.387730122E0,6.971915245E0
1.002100000E2,2.020706177E0,6.215347767E0,7.479485989E0
1.002349938E2,2.173935175E0,7.125144482E0,7.575253963E0
1.002599906E2,1.187524080E0,8.006210327E0,6.579266071E0
1.002849875E2,6.320692301E-1,7.977479935E0,6.780379295E0
1.003099844E2,3.447650373E-1,6.818686485E0,7.575253963E0
1.003300188E2,3.543418646E-1,6.770802498E0,7.613561630E0
1.003550016E2,7.086837292E-1,7.067683220E0,7.939172745E0
1.003799984E2,5.171475410E-1,7.220912457E0,7.354987621E0
1.004049953E2,4.692635238E-1,6.655880928E0,7.623138428E0
1.004299922E2,-1.436520964E-1,6.090848923E0,7.948749542E0
1.004549875E2,2.777273953E-1,5.391742229E0,1.043871975E1
1.004799844E2,1.197100878E0,5.123591423E0,1.004607010E1
1.005049812E2,1.877054095E0,5.114014626E0,9.883264542E0
1.005250031E2,2.298433632E-1,5.305551052E0,1.057279491E1
1.005500016E2,-1.340752959E0,4.625597477E0,8.456320763E0
1.005749953E2,-3.466804028E0,2.154781580E0,9.777919769E0
1.006000141E2,-3.725377798E0,2.403778553E0,8.303091049E0
1.006249891E2,-3.083731890E0,1.561019540E0,7.987056732E0
1.006499859E2,-1.302445769E0,1.944091797E0,7.833827972E0
1.006749812E2,4.290409565E0,1.532289028E0,7.192182064E0
1.006950047E2,2.355894566E0,4.213795066E-1,6.876147270E0
1.007200016E2,-7.948749661E-1,-1.398213744E0,7.603984833E0
1.007449969E2,-4.367023945E0,-2.087743998E0,8.054094315E0
1.007699953E2,-4.271255970E0,4.884171486E-1,7.173028469E0
1.007949891E2,-4.290409565E0,9.576807022E-1,7.613561630E0
1.008199875E2,-3.591302633E0,-3.830722719E-2,7.345410824E0
1.008449828E2,-3.447650433E0,-4.979939461E-1,7.766790390E0
1.008650047E2,-3.438073635E0,5.650315881E-1,8.839392662E0
1.008900016E2,-1.101332784E0,6.799532771E-1,9.145850182E0
1.009149984E2,-3.639186621E-1,7.086837292E-1,7.910442352E0
1.009399953E2,-1.695094824E0,1.139639974E0,8.293514252E0
1.009649906E2,-2.126051188E0,1.465251446E0,8.638279915E0
1.009899891E2,-3.734954596E-1,1.465251446E0,7.958326340E0
1.010099984E2,8.523358107E-1,1.254561663E0,7.824251175E0
1.010300016E2,1.235408068E0,1.541865945E0,8.274360657E0
1.010549969E2,6.895300746E-1,4.328716755E0,1.124317074E1
1.010799938E2,4.022258759E0,6.138733387E0,9.030928612E0
1.011049906E2,2.786850691E0,6.809109688E0,8.810662270E0
1.011299875E2,1.484405041E0,7.383718014E0,8.331821442E0
1.011549828E2,0.000000000E0,5.774814606E0,7.201758862E0
1.011750047E2,-8.044517636E-1,5.142745018E0,8.408436775E0
1.012000031E2,5.267243981E-1,6.722918510E0,8.494627953E0
1.012249984E2,1.704671621E0,9.097966194E0,7.086836815E0
1.012499953E2,1.829170108E0,1.016099167E1,5.880159378E0
1.012749906E2,2.231395960E0,8.015787125E0,5.870582581E0
1.012999906E2,2.336740971E0,6.387730122E0,6.062118530E0
1.013249844E2,1.963245392E0,7.680599213E0,6.751648903E0
1.013499813E2,2.154781580E0,8.101978302E0,9.844957352E0
1.013700031E2,1.896207690E0,1.010353088E1,1.322556973E1
1.013950000E2,3.926490784E0,1.406832886E1,1.162624359E1
1.014199969E2,3.035847664E0,1.050575733E1,7.211335659E0
1.014449922E2,2.097320795E0,5.841852188E0,3.572149038E0
1.014699891E2,1.656787634E0,4.711789131E0,5.659893036E0
1.014949844E2,1.302445769E0,5.114014626E0,7.824251175E0
1.015199828E2,1.206677675E0,6.042964935E0,7.163451672E0
1.015400047E2,1.101332784E0,6.349422932E0,7.479485989E0
1.015650016E2,1.810016513E0,7.029376030E0,8.015787125E0
1.015899984E2,7.565677166E-1,6.665457726E0,8.762778282E0
1.016100063E2,4.118026793E-1,6.358999729E0,1.141555405E1
1.016349844E2,2.777273953E-1,6.751648903E0,1.149216843E1
1.016599812E2,1.005564690E0,6.560112476E0,7.824251175E0
1.016800031E2,1.292868972E0,6.138733387E0,7.077260017E0
1.017050000E2,9.193734527E-1,6.234501362E0,8.408436775E0
1.017299969E2,1.015141487E0,5.075707436E0,8.791508675E0
1.017549922E2,1.618480325E0,3.112462282E0,8.188169479E0
1.017799891E2,6.129156351E-1,2.240972757E0,7.958326340E0
1.017999891E2,-3.830722570E-1,1.819593310E0,8.073247910E0
1.018200031E2,-1.235408068E0,1.244984865E0,8.676587105E0
1.018449984E2,-2.001552582E0,1.244984865E0,8.236053467E0
1.018699953E2,-2.202665567E0,-1.244984865E-1,8.887276649E0
1.018949922E2,-2.576161146E0,-6.416460276E-1,9.749189377E0
1.019199891E2,-2.394201756E0,2.489969730E-1,9.050082207E0
1.019449844E2,-2.375048161E0,1.580173135E0,6.311115742E0
1.019699812E2,3.466804028E0,1.091755986E0,8.293514252E0
1.019900031E2,1.589749932E0,-1.723825186E-1,7.671022415E0
1.020150000E2,-1.848323703E0,-1.034295082E0,8.360552788E0
1.020399969E2,-3.342305660E0,-5.363011956E-1,8.293514252E0
1.020649922E2,-2.930502892E0,-3.830722719E-2,8.571242332E0
1.020899984E2,-2.145204782E0,-1.024718285E0,7.833827972E0
1.021149859E2,-1.608903527E0,-1.522712231E0,8.657433510E0
1.021399828E2,-3.447650373E-1,-6.416460276E-1,8.619126320E0
1.021600078E2,4.884171486E-1,-1.436520964E-1,8.743624687E0
1.021850016E2,8.619125932E-2,1.197100878E0,8.523358345E0
1.022100219E2,4.405331016E-1,2.422932148E0,8.188169479E0
1.022349938E2,1.053448766E-1,1.800439715E0,8.781931877E0
1.022599906E2,4.118026793E-1,1.474828243E0,9.835380554E0
